"Rank","Company Names","Company Code","Marketcap","Stock Price","Origin Flag","Country"
"1607","The Toro Company","TTC","$9.77 B","$94.10","🇺🇸","USA"
"1608","Mizrahi-Tefahot","MZTF.TA","$9.76 B","$37.81","🇮🇱","Israel"
"1609","American Airlines","AAL","$9.75 B","$14.91","🇺🇸","USA"
"1610","Skechers","SKX","$9.74 B","$63.28","🇺🇸","USA"
"1611","China Resources Power Holdings","0836.HK","$9.73 B","$2.02","🇭🇰","Hong Kong"
"1612","CapitaLand Mall Trust","C38U.SI","$9.73 B","$1.46","🇸🇬","Singapore"
"1613","Chubu Electric Power","9502.T","$9.72 B","$12.86","🇯🇵","Japan"
"1614","Svenska Cellulosa Aktiebolaget (SCA)","SCA-B.ST","$9.71 B","$13.83","🇸🇪","Sweden"
"1615","Henry Schein","HSIC","$9.70 B","$74.69","🇺🇸","USA"
"1616","Carl Zeiss Meditec","AFXA.F","$9.69 B","$103.68","🇩🇪","Germany"
"1617","Penumbra","PEN","$9.69 B","$251.24","🇺🇸","USA"
"1618","International Consolidated Airlines","BABWF","$9.68 B","$1.92","🇪🇸","Spain"
"1619","Centrica","CNA.L","$9.68 B","$1.75","🇬🇧","UK"
"1620","Admiral Group","ADM.L","$9.67 B","$31.57","🇬🇧","UK"
"1621","Türkiye Petrol Rafinerileri","TUPRS.IS","$9.67 B","$5.02","🇹🇷","Turkey"
"1622","Teleperformance","TEP.PA","$9.67 B","$159.57","🇫🇷","France"
"1623","Ganfeng Lithium","002460.SZ","$9.66 B","$5.27","🇨🇳","China"
"1624","Severn Trent","SVT.L","$9.65 B","$32.30","🇬🇧","UK"
"1625","Ipsen","IPN.PA","$9.62 B","$116.43","🇫🇷","France"
"1626","Catalent","CTLT","$9.62 B","$53.30","🇺🇸","USA"
"1627","MTN Group","MTN.JO","$9.60 B","$5.31","🇿🇦","South Africa"
"1628","Bath & Body Works","BBWI","$9.59 B","$42.48","🇺🇸","USA"
"1629","Robinhood","HOOD","$9.57 B","$11.08","🇺🇸","USA"
"1630","Caesars Entertainment","CZR","$9.57 B","$44.40","🇺🇸","USA"
"1631","Apache Corporation","APA","$9.57 B","$31.59","🇺🇸","USA"
"1632","Hai Di Lao Hot Pot","6862.HK","$9.57 B","$1.72","🇨🇳","China"
"1633","Reece Group","REH.AX","$9.56 B","$14.80","🇦🇺","Australia"
"1634","Bio-Rad Laboratories","BIO","$9.54 B","$329.64","🇺🇸","USA"
"1635","Korea Electric Power","KEP","$9.54 B","$7.44","🇰🇷","S. Korea"
"1636","ARC Resources","ARX.TO","$9.52 B","$15.75","🇨🇦","Canada"
"1637","Tube Investments of India","TIINDIA.NS","$9.52 B","$49.03","🇮🇳","India"
"1638","Bank Pekao (Bank Polska Kasa Opieki)","PEO.WA","$9.50 B","$36.23","🇵🇱","Poland"
"1639","Hua Nan Financial Holdings","2880.TW","$9.50 B","$0.70","🇹🇼","Taiwan"
"1640","Bank of Ireland Group","BIRG.IR","$9.49 B","$8.99","🇮🇪","Ireland"
"1641","JFE Holdings","5411.T","$9.49 B","$15.67","🇯🇵","Japan"
"1642","Samvardhana Motherson","MOTHERSON.NS","$9.49 B","$1.40","🇮🇳","India"
"1643","Rakuten","4755.T","$9.48 B","$4.43","🇯🇵","Japan"
"1644","Insurance Australia Group","IAG.AX","$9.48 B","$3.95","🇦🇺","Australia"
"1645","Deutsche Wohnen","DWNI.DE","$9.46 B","$23.85","🇩🇪","Germany"
"1646","Cleveland-Cliffs","CLF","$9.45 B","$18.73","🇺🇸","USA"
"1647","Indian Railway Catering & Tourism","IRCTC.NS","$9.45 B","$11.82","🇮🇳","India"
"1648","Origin Energy","ORG.AX","$9.44 B","$5.48","🇦🇺","Australia"
"1649","Swedish Orphan Biovitrum","SOBI.ST","$9.42 B","$27.75","🇸🇪","Sweden"
"1650","Yamaha Motor","7272.T","$9.40 B","$9.48","🇯🇵","Japan"
"1651","Getlink","GET.PA","$9.38 B","$17.36","🇫🇷","France"
"1652","Ooredoo Q.P.S.C.","ORDS.QA","$9.38 B","$2.92","🇶🇦","Qatar"
"1653","Ascendas Reit","A17U.SI","$9.37 B","$2.13","🇸🇬","Singapore"
"1654","Ralph Lauren","RL","$9.35 B","$144.70","🇺🇸","USA"
"1655","United Spirits","UNITDSPR.BO","$9.33 B","$13.17","🇮🇳","India"
"1656","Spirax-Sarco Engineering","SPX.L","$9.29 B","$126.07","🇬🇧","UK"
"1657","Accton Technology","2345.TW","$9.27 B","$16.62","🇹🇼","Taiwan"
"1658","Advantech","2395.TW","$9.27 B","$10.83","🇹🇼","Taiwan"
"1659","Medpace","MEDP","$9.26 B","$301.98","🇺🇸","USA"
"1660","Chailease Holding","5871.TW","$9.25 B","$5.73","🇹🇼","Taiwan"
"1661","Stantec","STN","$9.24 B","$81.06","🇨🇦","Canada"
"1662","Mowi","MNHVF","$9.24 B","$17.74","🇳🇴","Norway"
"1663","Elbit Systems","ESLT","$9.23 B","$207.77","🇮🇱","Israel"
"1664","Guidewire Software","GWRE","$9.22 B","$112.65","🇺🇸","USA"
"1665","Clean Harbors","CLH","$9.22 B","$170.59","🇺🇸","USA"
"1666","Knight-Swift","KNX","$9.22 B","$57.14","🇺🇸","USA"
"1667","Everbright Securities Company","6178.HK","$9.21 B","$0.66","🇭🇰","Hong Kong"
"1668","Unum","UNM","$9.21 B","$47.22","🇺🇸","USA"
"1669","Far EasTone","4904.TW","$9.19 B","$2.55","🇹🇼","Taiwan"
"1670","Wharf REIC","1997.HK","$9.18 B","$3.03","🇭🇰","Hong Kong"
"1671","Wharf Holdings","0004.HK","$9.17 B","$3.00","🇭🇰","Hong Kong"
"1672","Siam Cement","SCC.BK","$9.16 B","$7.64","🇹🇭","Thailand"
"1673","Intertek","ITRK.L","$9.16 B","$56.78","🇬🇧","UK"
"1674","RaiaDrogasil","RADL3.SA","$9.15 B","$5.34","🇧🇷","Brazil"
"1675","Hansoh Pharma","3692.HK","$9.14 B","$1.54","🇨🇳","China"
"1676","AGCO","AGCO","$9.14 B","$122.08","🇺🇸","USA"
"1677","Zydus Lifesciences","ZYDUSLIFE.NS","$9.11 B","$9.01","🇮🇳","India"
"1678","Euronext","ENX.PA","$9.11 B","$88.02","🇳🇱","Netherlands"
"1679","Hong Kong Telecom","6823.HK","$9.10 B","$1.20","🇭🇰","Hong Kong"
"1680","Omron","6645.T","$9.10 B","$46.11","🇯🇵","Japan"
"1681","Paramount Global","PARA","$9.10 B","$13.62","🇺🇸","USA"
"1682","Genting Singapore","G13.SI","$9.09 B","$0.75","🇸🇬","Singapore"
"1683","Kinsale Capital Group","KNSL","$9.08 B","$392.04","🇺🇸","USA"
"1684","United Utilities","UU.L","$9.07 B","$13.31","🇬🇧","UK"
"1685","Regal Rexnord","RRX","$9.07 B","$136.73","🇺🇸","USA"
"1686","Mengniu Dairy","2319.HK","$9.06 B","$2.30","🇨🇳","China"
"1687","Meridian Energy","MEZ.AX","$9.05 B","$3.50","🇳🇿","New Zealand"
"1688","Tōkyō Gas","9531.T","$9.05 B","$22.55","🇯🇵","Japan"
"1689","Brookfield Property Partners","BPYPP","$9.04 B","$13.68","🇧🇲","Bermuda"
"1690","Ooredoo","ORDS.AE","$9.03 B","$2.82","🇦🇪","UAE"
"1691","Autoliv","ALV","$9.03 B","$109.32","🇸🇪","Sweden"
"1692","Kongsberg Gruppen","KOG.OL","$9.03 B","$51.36","🇳🇴","Norway"
"1693","Keppel","BN4.SI","$9.03 B","$5.11","🇸🇬","Singapore"
"1694","Churchill Downs","CHDN","$9.03 B","$121.08","🇺🇸","USA"
"1695","Multiply Group","MULTIPLY.AE","$9.02 B","$0.81","🇦🇪","UAE"
"1696","Birkenstock","BIRK","$9.01 B","$48.02","🇩🇪","Germany"
"1697","Alchip Technologies","3661.TW","$9.01 B","$121.71","🇹🇼","Taiwan"
"1698","TD Synnex","SNX","$9.00 B","$101.52","🇺🇸","USA"
"1699","Jindal Steel & Power","JINDALSTEL.NS","$8.97 B","$8.79","🇮🇳","India"
"1700","Tapestry","TPR","$8.95 B","$39.06","🇺🇸","USA"
"1701","Toppan","7911.T","$8.95 B","$27.41","🇯🇵","Japan"
"1702","Chemed","CHE","$8.92 B","$594.86","🇺🇸","USA"
"1703","Saputo","SAP.TO","$8.92 B","$21.08","🇨🇦","Canada"
"1704","WEX","WEX","$8.92 B","$208.79","🇺🇸","USA"
"1705","Taiwan Mobile","3045.TW","$8.90 B","$3.16","🇹🇼","Taiwan"
"1706","Assurant","AIZ","$8.90 B","$169.28","🇺🇸","USA"
"1707","Unimicron","3037.TW","$8.89 B","$5.70","🇹🇼","Taiwan"
"1708","Paylocity","PCTY","$8.87 B","$158.02","🇺🇸","USA"
"1709","Red Eléctrica","RED.MC","$8.87 B","$16.44","🇪🇸","Spain"
"1710","Bupa Arabia for Cooperative Insurance Company","8210.SR","$8.86 B","$58.86","🇸🇦","S. Arabia"
"1711","Webster Financial","WBS","$8.86 B","$51.55","🇺🇸","USA"
"1712","Informatica","INFA","$8.86 B","$30.46","🇺🇸","USA"
"1713","TechnipFMC","FTI","$8.86 B","$20.36","🇬🇧","UK"
"1714","Samsung Life Insurance","032830.KS","$8.84 B","$49.26","🇰🇷","S. Korea"
"1715","Tempur Sealy","TPX","$8.84 B","$51.34","🇺🇸","USA"
"1716","Türkiye Is Bankasi","ISCTR.IS","$8.82 B","$0.83","🇹🇷","Turkey"
"1717","ICICI Lombard","ICICIGI.NS","$8.82 B","$17.92","🇮🇳","India"
"1718","Trex","TREX","$8.81 B","$81.15","🇺🇸","USA"
"1719","FinecoBank","FBK.MI","$8.80 B","$14.43","🇮🇹","Italy"
"1720","President Chain Store (PSCS)","2912.TW","$8.80 B","$8.47","🇹🇼","Taiwan"
"1721","Banco Santander-Chile","BSAC","$8.78 B","$18.48","🇨🇱","Chile"
"1722","ST Engineering","S63.SI","$8.78 B","$2.82","🇸🇬","Singapore"
"1723","GarantiBank","GARAN.IS","$8.77 B","$2.09","🇹🇷","Turkey"
"1724","WESCO International","WCC","$8.76 B","$171.60","🇺🇸","USA"
"1725","ENN Energy","2688.HK","$8.75 B","$7.74","🇨🇳","China"
"1726","Elia Group","ELI.BR","$8.74 B","$119.02","🇧🇪","Belgium"
"1727","Rational AG","RAA.F","$8.74 B","$768.98","🇩🇪","Germany"
"1728","Grupo Aeroportuario del Sureste","ASR","$8.73 B","$291.00","🇲🇽","Mexico"
"1729","Evonik Industries","EVK.DE","$8.71 B","$18.70","🇩🇪","Germany"
"1730","T&D Holdings","8795.T","$8.71 B","$16.36","🇯🇵","Japan"
"1731","LG Corp","003550.KS","$8.70 B","$56.83","🇰🇷","S. Korea"
"1732","Lattice Semiconductor","LSCC","$8.70 B","$63.04","🇺🇸","USA"
"1733","Hainan Airlines","900945.SS","$8.68 B","$0.18","🇨🇳","China"
"1734","Abu Dhabi Ports","ADPORTS.AE","$8.67 B","$1.70","🇦🇪","UAE"
"1735","Kajima","1812.T","$8.67 B","$17.63","🇯🇵","Japan"
"1736","Sino Land","0083.HK","$8.65 B","$1.06","🇭🇰","Hong Kong"
"1737","BJ's Wholesale Club","BJ","$8.65 B","$64.86","🇺🇸","USA"
"1738","Tetra Tech","TTEK","$8.65 B","$161.80","🇺🇸","USA"
"1739","Empresas Copec","COPEC.SN","$8.64 B","$6.65","🇨🇱","Chile"
"1740","AptarGroup","ATR","$8.63 B","$131.30","🇺🇸","USA"
"1741","SKF (Svenska Kullagerfabriken)","SKF-B.ST","$8.62 B","$18.93","🇸🇪","Sweden"
"1742","Seven Group Holdings
(SGH)","SVW.AX","$8.62 B","$23.72","🇦🇺","Australia"
"1743","Mitsubishi Chemical Holdings","4188.T","$8.61 B","$6.06","🇯🇵","Japan"
"1744","Vodafone Idea","IDEA.NS","$8.61 B","$0.18","🇮🇳","India"
"1745","IMCD","IMCD.AS","$8.61 B","$151.47","🇳🇱","Netherlands"
"1746","Core & Main","CNM","$8.61 B","$41.74","🇺🇸","USA"
"1747","Indutrade","INDT.ST","$8.60 B","$23.63","🇸🇪","Sweden"
"1748","Yara International","YAR.OL","$8.60 B","$33.77","🇳🇴","Norway"
"1749","CG Power and Industrial Solutions","CGPOWER.NS","$8.59 B","$5.62","🇮🇳","India"
"1750","SAAB AB","SAAB-B.ST","$8.59 B","$64.60","🇸🇪","Sweden"
"1751","e.l.f. Cosmetics","ELF","$8.59 B","$155.70","🇺🇸","USA"
"1752","Sagax","SAGA-B.ST","$8.58 B","$24.37","🇸🇪","Sweden"
"1753","Jefferies Financial Group","JEF","$8.58 B","$40.78","🇺🇸","USA"
"1754","Robert Half","RHI","$8.58 B","$81.09","🇺🇸","USA"
"1755","Acciona Energías Renovables","ANE.MC","$8.57 B","$26.27","🇪🇸","Spain"
"1756","Curtiss-Wright","CW","$8.57 B","$224.31","🇺🇸","USA"
"1757","WillScot","WSC","$8.57 B","$44.75","🇺🇸","USA"
"1758","Liberty Global","LBTYB","$8.56 B","$21.77","🇬🇧","UK"
"1759","Vipshop","VIPS","$8.55 B","$15.78","🇨🇳","China"
"1760","CPFL Energia","CPFE3.SA","$8.55 B","$7.42","🇧🇷","Brazil"
"1761","MicroStrategy","MSTR","$8.54 B","$511.50","🇺🇸","USA"
"1762","TIM S.A.","TIMB","$8.54 B","$17.65","🇧🇷","Brazil"
"1763","Whitbread","WTB.L","$8.53 B","$45.90","🇬🇧","UK"
"1764","ICICI Prulife","ICICIPRULI.NS","$8.52 B","$5.92","🇮🇳","India"
"1765","Indian Hotels Company","INDHOTEL.NS","$8.50 B","$5.97","🇮🇳","India"
"1766","On Holding","ONON","$8.50 B","$26.73","🇨🇭","Switzerland"
"1767","Max Healthcare Institute","MAXHEALTH.NS","$8.50 B","$8.73","🇮🇳","India"
"1768","Federal Realty Investment Trust","FRT","$8.48 B","$103.18","🇺🇸","USA"
"1769","Wärtsilä","WRT1V.HE","$8.47 B","$14.19","🇫🇮","Finland"
"1770","kyowa Kirin","4151.T","$8.46 B","$15.75","🇯🇵","Japan"
"1771","Vail Resorts","MTN","$8.46 B","$222.88","🇺🇸","USA"
"1772","Fisher & Paykel Healthcare","FPH.NZ","$8.45 B","$14.48","🇳🇿","New Zealand"
"1773","ASX","ASX.AX","$8.44 B","$43.53","🇦🇺","Australia"
"1774","Woodward","WWD","$8.44 B","$140.60","🇺🇸","USA"
"1775","(HLBank) Hong Leong Bank","5819.KL","$8.43 B","$4.04","🇲🇾","Malaysia"
"1776","Pearson","PSO","$8.43 B","$12.18","🇬🇧","UK"
"1777","Yes Bank","YESBANK.NS","$8.43 B","$0.29","🇮🇳","India"
"1778","SEI Investments","SEIC","$8.43 B","$64.11","🇺🇸","USA"
"1779","Houlihan Lokey","HLI","$8.43 B","$122.00","🇺🇸","USA"
"1780","Japan Airlines","9201.T","$8.42 B","$19.29","🇯🇵","Japan"
"1781","SoFi","SOFI","$8.42 B","$8.79","🇺🇸","USA"
"1782","Ono Pharmaceutical","4528.T","$8.42 B","$17.74","🇯🇵","Japan"
"1783","Osaka Gas","9532.T","$8.42 B","$20.44","🇯🇵","Japan"
"1784","Universal Display Corporation","OLED","$8.41 B","$177.74","🇺🇸","USA"
"1785","Tenet Healthcare","THC","$8.41 B","$82.88","🇺🇸","USA"
"1786","Indofood CBP","ICBP.JK","$8.41 B","$0.72","🇮🇩","Indonesia"
"1787","PMetal (Press Metal Aluminium)","8869.KL","$8.41 B","$1.02","🇲🇾","Malaysia"
"1788","Jones Lang LaSalle","JLL","$8.38 B","$176.33","🇺🇸","USA"
"1789","Rumo","RAIL3.SA","$8.38 B","$4.53","🇧🇷","Brazil"
"1790","Azrieli Group","AZRG.TA","$8.37 B","$69.08","🇮🇱","Israel"
"1791","Schroders","SDR.L","$8.36 B","$5.19","🇬🇧","UK"
"1792","Texas Roadhouse","TXRH","$8.35 B","$125.17","🇺🇸","USA"
"1793","Sainsbury's","SBRY.L","$8.35 B","$3.47","🇬🇧","UK"
"1794","Gecina","GFC.PA","$8.33 B","$112.86","🇫🇷","France"
"1795","Etsy","ETSY","$8.32 B","$69.51","🇺🇸","USA"
"1796","EastGroup Properties","EGP","$8.32 B","$179.60","🇺🇸","USA"
"1797","SIG Combibloc","SIGN.SW","$8.32 B","$21.77","🇨🇭","Switzerland"
"1798","Central Pattana","CPN.BK","$8.31 B","$1.85","🇹🇭","Thailand"
"1799","XPeng","XPEV","$8.30 B","$8.80","🇨🇳","China"
"1800","MinebeaMitsumi","6479.T","$8.30 B","$20.53","🇯🇵","Japan"
"1801","Bill.com","BILL","$8.28 B","$77.65","🇺🇸","USA"
"1802","SentinelOne","S","$8.28 B","$27.72","🇺🇸","USA"
"1803","Stevanato","STVN","$8.27 B","$31.18","🇮🇹","Italy"
"1804","Lithia Motors","LAD","$8.27 B","$300.54","🇺🇸","USA"
"1805","Colgate-Palmolive India","COLPAL.NS","$8.27 B","$30.41","🇮🇳","India"
"1806","Zoomlion","1157.HK","$8.26 B","$0.54","🇨🇳","China"
"1807","China Oilfield Services","2883.HK","$8.25 B","$0.96","🇨🇳","China"
"1808","BOSCH India","BOSCHLTD.NS","$8.25 B","$279.81","🇮🇳","India"
"1809","Carsales","CAR.AX","$8.24 B","$21.88","🇦🇺","Australia"
"1810","Croda International","CRDA.L","$8.24 B","$59.05","🇬🇧","UK"
"1811","Arkema","AKE.PA","$8.24 B","$110.22","🇫🇷","France"
"1812","Hess Midstream","HESM","$8.24 B","$33.71","🇺🇸","USA"
"1813","Mondi","MNDI.L","$8.23 B","$18.66","🇬🇧","UK"
"1814","ImmunoGen","IMGN","$8.23 B","$29.48","🇺🇸","USA"
"1815","Roivant Sciences","ROIV","$8.22 B","$10.24","🇬🇧","UK"
"1816","Sinopharm","1099.HK","$8.22 B","$2.64","🇨🇳","China"
"1817","NOV","NOV","$8.21 B","$20.86","🇺🇸","USA"
"1818","Kasikornbank","KBANK.BK","$8.21 B","$3.44","🇹🇭","Thailand"
"1819","SG Holdings","9143.T","$8.21 B","$13.13","🇯🇵","Japan"
"1820","GlobalWafers","6488.TWO","$8.21 B","$18.83","🇹🇼","Taiwan"
"1821","Chewy","CHWY","$8.21 B","$19.04","🇺🇸","USA"
"1822","BKW AG","BKW.SW","$8.20 B","$155.50","🇨🇭","Switzerland"
"1823","SK Innovation","096775.KS","$8.20 B","$62.23","🇰🇷","S. Korea"
"1824","First Horizon National","FHN","$8.19 B","$14.68","🇺🇸","USA"
"1825","Shimadzu","7701.T","$8.18 B","$27.79","🇯🇵","Japan"
"1826","SBI Card","SBICARD.NS","$8.18 B","$8.61","🇮🇳","India"
"1827","DWS Group","DWS.F","$8.18 B","$40.93","🇩🇪","Germany"
"1828","Aurobindo Pharma","AUROPHARMA.NS","$8.18 B","$13.97","🇮🇳","India"
"1829","Gjensidige Forsikring","GJF.OL","$8.17 B","$16.35","🇳🇴","Norway"
"1830","Boubyan Bank","BOUBYAN.KW","$8.16 B","$2,057","🇰🇼","Kuwait"
"1831","Metso","METSO.HE","$8.15 B","$9.87","🇫🇮","Finland"
"1832","Barry Callebaut","BARN.SW","$8.15 B","$1,490","🇨🇭","Switzerland"
"1833","Konami Holdings","9766.T","$8.14 B","$60.07","🇯🇵","Japan"
"1834","ADNOC Logistics & Services","ADNOCLS.AE","$8.13 B","$1.10","🇦🇪","UAE"
"1835","Godrej Properties","GODREJPROP.NS","$8.13 B","$29.25","🇮🇳","India"
"1836","Lupin Limited","LUPIN.NS","$8.13 B","$17.85","🇮🇳","India"
"1837","Hochtief","HOT.F","$8.10 B","$107.52","🇩🇪","Germany"
"1838","Duolingo","DUOL","$8.09 B","$192.56","🇺🇸","USA"
"1839","Americold","COLD","$8.08 B","$28.44","🇺🇸","USA"
"1840","Samsung Electro-Mechanics","009155.KS","$8.08 B","$51.74","🇰🇷","S. Korea"
"1841","MBME GROUP","MBME.AE","$8.07 B","$3.23","🇦🇪","UAE"
"1842","Grupo Aeroportuario del Pacífico","PAC","$8.07 B","$159.76","🇲🇽","Mexico"
"1843","Pinnacle West Capital","PNW","$8.07 B","$71.17","🇺🇸","USA"
"1844","Hulic","3003.T","$8.06 B","$10.59","🇯🇵","Japan"
"1845","Amkor Technology","AMKR","$8.05 B","$32.79","🇺🇸","USA"
"1846","Marico","MARICO.NS","$8.04 B","$6.22","🇮🇳","India"
"1847","ShockWave Medical","SWAV","$8.03 B","$217.81","🇺🇸","USA"
"1848","SRF Limited","SRF.NS","$8.01 B","$27.04","🇮🇳","India"
"1849","Dolby","DLB","$8.00 B","$84.26","🇺🇸","USA"
"1850","BorgWarner","BWA","$8.00 B","$34.08","🇺🇸","USA"
"1851","New York Times","NYT","$8.00 B","$48.70","🇺🇸","USA"
"1852","Idemitsu Kosan","5019.T","$8.00 B","$5.73","🇯🇵","Japan"
"1853","Wingstop Restaurants","WING","$7.99 B","$271.97","🇺🇸","USA"
"1854","Equatorial Energia","EQTL3.SA","$7.99 B","$7.10","🇧🇷","Brazil"
"1855","Sofina","SOF.VI","$7.98 B","$225.73","🇧🇪","Belgium"
"1856","Toray Industries","3402.T","$7.98 B","$4.97","🇯🇵","Japan"
"1857","Longfor Group","0960.HK","$7.98 B","$1.21","🇨🇳","China"
"1858","Coca-Cola Consolidated","COKE","$7.97 B","$851.20","🇺🇸","USA"
"1859","AGC","5201.T","$7.96 B","$37.62","🇯🇵","Japan"
"1860","National Instruments","NATI","$7.96 B","$59.98","🇺🇸","USA"
"1861","Onto Innovation","ONTO","$7.96 B","$162.18","🇺🇸","USA"
"1862","Bid Corp","BID.JO","$7.95 B","$23.78","🇿🇦","South Africa"
"1863","Rexel","RXL.PA","$7.94 B","$26.67","🇫🇷","France"
"1864","Entain","ENT.L","$7.94 B","$12.43","","Isle of Man"
"1865","Orkla","ORK.OL","$7.93 B","$7.96","🇳🇴","Norway"
"1866","Capcom","9697.T","$7.93 B","$37.46","🇯🇵","Japan"
"1867","Washington H. Soul Pattinson and Company (WHSP)","SOL.AX","$7.92 B","$21.95","🇦🇺","Australia"
"1868","SK Telecom","SKM","$7.92 B","$20.70","🇰🇷","S. Korea"
"1869","Graphic Packaging","GPK","$7.91 B","$25.88","🇺🇸","USA"
"1870","RBC Bearings","RBC","$7.91 B","$272.02","🇺🇸","USA"
"1871","ageas","AGS.BR","$7.90 B","$43.03","🇧🇪","Belgium"
"1872","Cytokinetics","CYTK","$7.89 B","$80.54","🇺🇸","USA"
"1873","Persistent Systems","PERSISTENT.NS","$7.88 B","$103.96","🇮🇳","India"
"1874","AppFolio","APPF","$7.88 B","$220.50","🇺🇸","USA"
"1875","Primerica","PRI","$7.88 B","$224.99","🇺🇸","USA"
"1876","Ubiquiti","UI","$7.87 B","$130.27","🇺🇸","USA"
"1877","Jazz Pharmaceuticals","JAZZ","$7.87 B","$125.05","🇮🇪","Ireland"
"1878","Allegro.eu","ALE.WA","$7.86 B","$7.46","🇵🇱","Poland"
"1879","Banco BPM","BAMI.MI","$7.85 B","$5.17","🇮🇹","Italy"
"1880","Kunlun Energy Company","0135.HK","$7.85 B","$0.91","🇭🇰","Hong Kong"
"1881","Polycab India","POLYCAB.NS","$7.85 B","$52.31","🇮🇳","India"
"1882","Berger Paints","BERGEPAINT.NS","$7.85 B","$6.74","🇮🇳","India"
"1883","Natera","NTRA","$7.85 B","$65.34","🇺🇸","USA"
"1884","Old Republic International","ORI","$7.84 B","$27.99","🇺🇸","USA"
"1885","Volvo Car","VOLCAR-B.ST","$7.83 B","$2.63","🇸🇪","Sweden"
"1886","Simpson Manufacturing Company","SSD","$7.83 B","$183.68","🇺🇸","USA"
"1887","APi Group","APG","$7.83 B","$32.18","🇺🇸","USA"
"1888","Magnit","MGNT.ME","$7.83 B","$76.23","🇷🇺","Russia"
"1889","Otsuka","4768.T","$7.82 B","$41.29","🇯🇵","Japan"
"1890","Française des Jeux","FDJ.VI","$7.82 B","$40.61","🇫🇷","France"
"1891","General Insurance Corporation of India","GICRE.NS","$7.82 B","$4.46","🇮🇳","India"
"1892","Gentex","GNTX","$7.81 B","$33.52","🇺🇸","USA"
"1893","Swiss Prime Site","SPSN.SW","$7.81 B","$101.89","🇨🇭","Switzerland"
"1894","WH Group","0288.HK","$7.79 B","$0.61","🇭🇰","Hong Kong"
"1895","Acadia Healthcare","ACHC","$7.79 B","$84.56","🇺🇸","USA"
